2010-09-16,10571.75,10603.69,10522.48,10594.83,170300000
2010-09-17,10595.55,10650.16,10567.36,10607.85,367230000
2010-09-20,10608.08,10774.13,10608.08,10753.62,157120000
2010-09-21,10753.39,10833.39,10717.74,10761.03,186740000
2010-09-22,10761.11,10805.38,10708.4,10739.31,168590000
2010-09-23,10738.48,10761.94,10640.92,10662.42,156830000
2010-09-24,10664.39,10865.78,10664.31,10860.26,179270000
2010-09-27,10860.03,10873.2,10809.62,10812.04,143910000
2010-09-28,10809.17,10886.21,10728.64,10858.14,167110000
2010-09-29,10857.98,10869.26,10798.88,10835.28,158830000
2010-09-30,10836.04,10948.88,10745.44,10788.05,214540000
2010-10-01,10789.72,10866.54,10780.64,10829.68,161890000
2010-10-04,10828.85,10853.71,10711.12,10751.27,160370000
2010-10-05,10752.78,10965.61,10752.63,10944.72,216240000
2010-10-06,10936.79,10974.16,10918.57,10967.65,163440000
2010-10-07,10968.41,10998.53,10892.76,10948.58,141920000
2010-10-08,10948.5,11032.17,10929.28,11006.48,152280000
2010-10-11,11006.93,11030.5,10977.9,11010.34,114830000
2010-10-12,11010.79,11053.21,10913.84,11020.4,155150000
2010-10-13,11022.82,11155.23,11022.07,11096.08,224920000
2010-10-14,11096.99,11112.2,11023.54,11094.57,196170000
2010-10-15,11096.01,11141.19,11010.68,11062.78,319210000
2010-10-18,11062.63,11159.05,11054.76,11143.69,190290000
2010-10-19,11139.6,11139.6,10917.62,10978.62,247640000
2010-10-20,10974.52,11152.88,10970.89,11107.97,220140000
2010-10-21,11105.24,11213.54,11066.19,11146.57,178060000
2010-10-22,11146.41,11159.05,11109.25,11132.56,104570000
2010-10-25,11133.4,11247.6,11132.34,11164.05,168110000
2010-10-26,11163.14,11184.82,11087.0,11169.46,159040000
2010-10-27,11168.4,11168.4,11020.82,11126.28,167080000
2010-10-28,11127.34,11179.34,11052.6,11113.95,156250000
2010-10-29,11120.45,11131.01,11075.8,11118.49,189650000
2010-11-01,11120.3,11244.27,11062.33,11124.62,150130000
2010-11-02,11125.22,11219.52,11125.22,11188.72,150390000
2010-11-03,11184.88,11226.64,11097.37,11215.13,177580000
2010-11-04,11216.65,11440.37,11216.65,11434.84,234680000
2010-11-05,11435.22,11451.53,11393.52,11444.08,211670000
2010-11-08,11439.54,11439.61,11362.53,11406.84,143990000
2010-11-09,11403.59,11421.14,11303.19,11346.75,161910000
2010-11-10,11342.81,11366.16,11255.02,11357.04,164170000
2010-11-11,11326.69,11326.77,11231.22,11283.1,296660000
2010-11-12,11281.28,11283.7,11143.84,11192.58,217650000
2010-11-15,11194.02,11280.9,11189.1,11201.97,155660000
2010-11-16,11194.7,11194.7,10978.93,11023.5,254570000
2010-11-17,11017.83,11042.16,10990.81,11007.88,160250000
2010-11-18,11010.49,11199.69,11010.34,11181.23,171770000
2010-11-19,11180.77,11206.17,11119.24,11203.55,219400000
2010-11-22,11201.66,11206.05,11054.53,11178.58,152850000
2010-11-23,11177.6,11180.17,10992.17,11036.37,192820000
2010-11-24,11037.35,11195.99,11037.35,11187.28,138280000
2010-11-26,11183.5,11183.5,11067.17,11091.87,68400000
2010-11-29,11083.75,11083.82,10929.28,11052.49,151530000
2010-11-30,11049.72,11062.63,10942.98,11006.02,233770000
2010-12-01,11007.23,11276.1,11007.23,11255.78,202520000
2010-12-02,11255.93,11373.8,11255.85,11362.41,212090000
2010-12-03,11361.88,11388.87,11318.82,11382.09,149440000
2010-12-06,11381.33,11392.08,11350.27,11362.19,122240000
2010-12-07,11363.85,11450.89,11354.09,11359.16,175720000
2010-12-08,11354.45,11389.09,11327.49,11372.48,152510000
2010-12-09,11370.44,11413.35,11331.5,11370.06,167970000
2010-12-10,11370.06,11413.69,11357.72,11410.32,151820000
2010-12-13,11406.16,11480.03,11405.33,11428.56,151190000
2010-12-14,11429.24,11514.08,11428.94,11476.54,149860000
2010-12-15,11475.64,11519.04,11445.67,11457.47,189670000
2010-12-16,11457.93,11514.84,11421.3,11499.25,163040000
2010-12-17,11499.02,11503.18,11451.0,11491.91,358300000
2010-12-20,11491.3,11517.07,11442.68,11478.13,125360000
2010-12-21,11478.36,11549.12,11478.29,11533.16,119420000
2010-12-22,11532.17,11566.99,11528.08,11559.49,122040000
2010-12-23,11559.11,11580.84,11542.62,11573.49,100840000
2010-12-27,11572.81,11573.19,11518.44,11555.03,76820000
2010-12-28,11554.8,11591.13,11541.14,11575.54,114100000
2010-12-29,11572.74,11625.0,11572.66,11585.38,77800000
2010-12-30,11585.38,11594.38,11551.93,11569.71,76820000
2010-12-31,11569.33,11597.41,11530.32,11577.51,93330000
2011-01-03,11577.43,11711.47,11577.35,11670.75,203420000
2011-01-04,11670.9,11698.22,11635.74,11691.18,178630000
2011-01-05,11688.61,11742.68,11652.89,11722.89,169990000
2011-01-06,11716.93,11736.74,11667.46,11697.31,193080000
2011-01-07,11696.86,11726.94,11599.68,11674.76,188720000
2011-01-10,11672.34,11677.33,11573.87,11637.45,150340000
2011-01-11,11638.51,11704.12,11635.48,11671.88,157440000
2011-01-12,11673.62,11782.23,11673.62,11755.44,144960000
2011-01-13,11753.7,11757.25,11700.53,11731.9,161660000
2011-01-14,11732.13,11794.15,11698.83,11787.38,200770000
2011-01-18,11783.82,11858.78,11777.99,11837.93,203390000
2011-01-19,11834.21,11861.24,11798.46,11825.29,166250000
2011-01-20,11823.7,11845.16,11744.77,11822.8,180800000
2011-01-21,11822.95,11905.48,11822.8,11871.84,249480000
2011-01-24,11873.43,11982.94,11867.98,11980.52,184000000
2011-01-25,11980.52,11985.97,11898.74,11977.19,191950000
2011-01-26,11978.85,12020.52,11961.83,11985.44,168320000
2011-01-27,11985.36,12019.53,11971.93,11989.83,167770000
2011-01-28,11990.36,12012.42,11803.04,11823.7,214170000
2011-01-31,11824.39,11891.93,11817.88,11891.93,206580000
2011-02-01,11892.5,12050.75,11892.5,12040.16,180890000
2011-02-02,12038.27,12057.91,12018.51,12041.97,143440000
2011-02-03,12040.68,12080.54,11981.05,12062.26,143710000
2011-02-04,12061.73,12092.42,12025.78,12092.15,121780000
2011-02-07,12092.38,12188.76,12092.3,12161.63,132960000
2011-02-08,12152.7,12238.79,12150.05,12233.15,126650000
2011-02-09,12229.29,12254.23,12188.19,12239.89,162910000
2011-02-10,12239.66,12239.66,12156.94,12229.29,274440000
2011-02-11,12227.78,12285.94,12180.48,12273.26,184290000
2011-02-14,12266.83,12276.21,12235.91,12268.19,146350000
2011-02-15,12266.75,12267.66,12193.27,12226.64,142580000
2011-02-16,12219.79,12303.16,12219.79,12288.17,146270000
2011-02-17,12287.72,12331.31,12253.24,12318.14,130860000
2011-02-18,12318.67,12391.29,12303.23,12391.25,230040000
2011-02-22,12389.74,12389.82,12176.31,12212.79,201860000
2011-02-23,12211.81,12221.12,12063.43,12105.78,213490000
2011-02-24,12104.56,12129.62,11983.17,12068.5,190860000
2011-02-25,12060.93,12151.03,12060.93,12130.45,147540000
2011-02-28,12130.45,12235.04,12130.15,12226.34,199560000
2011-03-01,12226.49,12261.38,12054.99,12058.02,183240000
2011-03-02,12057.34,12115.12,12018.63,12066.8,147270000
2011-03-03,12068.01,12283.1,12068.01,12258.2,157840000
2011-03-04,12258.88,12271.37,12079.51,12169.88,166700000
2011-03-07,12171.09,12243.44,12041.6,12090.03,176200000
2011-03-08,12085.87,12251.2,12072.21,12214.38,158610000
2011-03-09,12211.16,12257.82,12156.6,12213.09,128360000
2011-03-10,12211.43,12211.43,11974.39,11984.61,180660000
2011-03-11,11976.96,12087.01,11936.32,12044.4,143670000
2011-03-14,12042.13,12042.13,11897.31,11993.16,163000000
2011-03-15,11988.69,11988.69,11696.25,11855.42,221930000
2011-03-16,11854.2,11856.7,11555.48,11613.3,254070000
2011-03-17,11614.89,11800.54,11614.82,11774.59,182260000
2011-03-18,11777.23,11927.09,11777.23,11858.52,355050000
2011-03-21,11860.11,12078.3,11860.11,12036.53,143390000
2011-03-22,12036.37,12050.98,12002.85,12018.63,115660000
2011-03-23,12018.4,12116.14,11972.61,12086.02,133940000
2011-03-24,12087.54,12191.18,12087.54,12170.56,131610000
2011-03-25,12170.71,12259.79,12170.71,12220.59,129790000
2011-03-28,12221.19,12272.92,12197.88,12197.88,123070000
2011-03-29,12194.48,12285.41,12173.51,12279.01,129030000
2011-03-30,12280.07,12383.46,12280.07,12350.61,140340000
2011-03-31,12350.76,12381.68,12319.01,12319.73,186140000
2011-04-01,12321.02,12419.71,12321.02,12376.72,147600000
2011-04-04,12374.6,12407.41,12369.15,12400.03,114660000
2011-04-05,12402.08,12438.14,12353.34,12393.9,142340000
2011-04-06,12386.66,12450.93,12386.66,12426.75,182350000
2011-04-07,12426.45,12440.56,12328.36,12409.49,158590000
2011-04-08,12409.87,12450.36,12320.72,12380.05,122820000
2011-04-11,12380.43,12444.0,12352.88,12381.11,109950000
2011-04-12,12381.19,12381.19,12233.0,12263.58,137260000
2011-04-13,12263.65,12335.1,12224.45,12270.99,118950000
2011-04-14,12270.24,12305.58,12163.86,12285.15,140670000
2011-04-15,12285.45,12369.27,12272.58,12341.83,234710000
2011-04-18,12339.71,12339.79,12093.89,12201.59,190220000
2011-04-19,12201.44,12275.34,12200.3,12266.75,149870000
2011-04-20,12266.75,12475.53,12263.58,12453.54,203900000
2011-04-21,12453.62,12506.06,12447.56,12505.99,166630000
2011-04-25,12505.99,12506.22,12446.05,12479.88,128660000
2011-04-26,12480.86,12613.16,12478.14,12595.37,183980000
2011-04-27,12592.23,12708.37,12588.33,12690.96,160550000
2011-04-28,12689.9,12776.14,12674.54,12763.31,148760000
2011-04-29,12763.46,12832.83,12751.13,12810.54,378620000
2011-05-02,12810.16,12876.0,12784.62,12807.36,150960000
2011-05-03,12806.38,12840.66,12749.99,12807.51,191510000
2011-05-04,12806.29,12806.68,12673.02,12723.58,193720000
2011-05-05,12723.65,12724.56,12521.28,12584.17,176950000
2011-05-06,12580.76,12759.23,12579.93,12638.74,168320000
2011-05-09,12637.83,12722.07,12620.2,12684.68,133940000
2011-05-10,12685.13,12781.06,12681.65,12760.36,156000000
2011-05-11,12745.87,12748.21,12577.21,12630.03,200680000
2011-05-12,12629.96,12718.58,12537.17,12695.92,216510000
2011-05-13,12695.65,12714.5,12543.19,12595.75,169940000
2011-05-16,12594.77,12642.9,12530.81,12548.37,192310000
2011-05-17,12541.33,12541.33,12378.84,12479.58,192830000
2011-05-18,12471.78,12571.15,12443.1,12560.18,175120000
2011-05-19,12561.46,12633.59,12533.46,12605.32,158470000
2011-05-20,12604.72,12604.83,12485.86,12512.04,174980000
2011-05-23,12511.36,12511.36,12331.77,12381.26,150720000
2011-05-24,12381.57,12422.55,12350.04,12356.21,145920000
2011-05-25,12355.45,12440.03,12309.52,12394.66,145750000
2011-05-26,12391.63,12441.58,12317.92,12402.76,149070000
2011-05-27,12398.06,12483.81,12397.69,12441.58,126030000
2011-05-31,12443.4,12574.29,12443.4,12569.79,208290000
2011-06-01,12569.41,12569.49,12282.42,12290.14,183020000
2011-06-02,12289.61,12306.71,12190.54,12248.55,156370000
2011-06-03,12247.8,12247.87,12104.03,12151.26,157740000
2011-06-06,12151.19,12151.49,12070.66,12089.96,166600000
2011-06-07,12090.18,12178.89,12066.61,12070.81,162610000
2011-06-08,12066.27,12098.36,12024.26,12048.94,156870000
2011-06-09,12049.47,12183.12,12049.09,12124.36,149700000
2011-06-10,12124.17,12124.85,11937.42,11951.91,178310000
2011-06-13,11945.33,12011.66,11917.78,11952.97,153370000
2011-06-14,11951.38,12120.8,11951.38,12076.11,159620000
2011-06-15,12075.12,12075.2,11862.53,11897.27,182500000
2011-06-16,11896.13,11990.02,11875.77,11961.52,189500000
2011-06-17,11962.66,12072.89,11962.51,12004.36,342010000
2011-06-20,12004.28,12099.87,11971.29,12080.38,127250000
2011-06-21,12081.33,12217.33,12081.18,12190.01,147570000
2011-06-22,12189.71,12207.99,12105.85,12109.67,125330000
2011-06-23,12108.35,12108.73,11874.94,12050.0,206760000
2011-06-24,12049.24,12057.19,11925.42,11934.58,279660000
2011-06-27,11934.66,12098.81,11934.05,12043.56,177920000
2011-06-28,12043.56,12190.43,12042.28,12188.69,135050000
2011-06-29,12187.63,12284.39,12175.86,12261.42,158720000
2011-06-30,12262.25,12427.09,12262.1,12414.34,179980000
2011-07-01,12414.34,12596.13,12404.08,12582.77,141870000
2011-07-05,12569.87,12601.8,12540.58,12569.87,123000000
2011-07-06,12562.47,12643.24,12539.21,12626.02,132330000
2011-07-07,12627.23,12753.89,12627.23,12719.49,153740000
2011-07-08,12717.9,12717.9,12567.41,12657.2,131150000
2011-07-11,12655.62,12655.84,12470.3,12505.76,133250000
2011-07-12,12505.54,12570.58,12446.88,12446.88,162640000
2011-07-13,12447.33,12611.04,12447.33,12491.61,139970000
2011-07-14,12491.53,12581.98,12414.41,12437.12,140810000
2011-07-15,12437.12,12504.82,12406.09,12479.73,215420000
2011-07-18,12475.11,12475.26,12296.23,12385.16,148950000
2011-07-19,12386.03,12607.56,12385.96,12587.42,167550000
2011-07-20,12583.68,12603.51,12546.56,12571.91,140340000
2011-07-21,12567.07,12751.43,12566.61,12724.41,188410000
2011-07-22,12724.71,12740.87,12644.19,12681.16,136760000
2011-07-25,12679.72,12679.95,12536.19,12592.8,128760000
2011-07-26,12592.12,12593.4,12489.04,12501.3,145140000
2011-07-27,12498.42,12498.65,12289.69,12302.55,182770000
2011-07-28,12301.72,12384.9,12226.83,12240.11,148710000
2011-07-29,12239.36,12243.07,12083.45,12143.24,230910000
2011-08-01,12144.22,12282.42,11998.08,12132.49,182820000
2011-08-02,12129.77,12130.3,11865.56,11866.62,207060000
2011-08-03,11863.74,11904.91,11700.34,11896.44,198220000
2011-08-04,11893.86,11893.94,11372.14,11383.68,300760000
2011-08-05,11383.98,11555.41,11139.0,11444.61,406310000
2011-08-08,11433.93,11434.09,10809.85,10809.85,479980000
2011-08-09,10810.91,11244.01,10604.07,11239.77,431410000
2011-08-10,11228.0,11228.0,10686.49,10719.94,396300000
2011-08-11,10729.85,11278.9,10729.85,11143.31,393190000
2011-08-12,11143.46,11346.67,11142.18,11269.02,228030000
2011-08-15,11269.85,11484.6,11269.85,11482.9,188120000
2011-08-16,11480.48,11488.01,11292.63,11405.93,187800000
2011-08-17,11392.01,11529.67,11322.3,11410.21,171280000
2011-08-18,11406.27,11406.5,10881.6,10990.58,308520000
2011-08-19,10989.75,11086.4,10801.41,10817.65,336370000
2011-08-22,10820.37,11020.55,10820.37,10854.65,226720000
2011-08-23,10854.58,11176.84,10854.43,11176.76,244130000
2011-08-24,11175.78,11331.57,11113.04,11320.71,227380000
2011-08-25,11321.02,11406.39,11106.76,11149.82,255050000
2011-08-26,11149.82,11326.43,10929.2,11284.54,244410000
2011-08-29,11286.65,11541.78,11286.58,11539.25,177540000
2011-08-30,11532.13,11630.07,11429.39,11559.95,182090000
2011-08-31,11560.48,11712.6,11528.08,11613.53,229740000
2011-09-01,11613.3,11716.84,11488.46,11493.57,178110000
2011-09-02,11492.06,11492.14,11211.35,11240.26,174660000
2011-09-06,11237.31,11237.46,10932.53,11139.3,217420000
2011-09-07,11137.63,11414.86,11137.63,11414.86,166320000
2011-09-08,11414.86,11477.3,11283.74,11295.81,173040000
2011-09-09,11294.6,11294.83,10935.64,10992.13,228170000
2011-09-12,10990.01,11062.03,10824.76,11061.12,197160000
2011-09-13,11054.99,11140.85,10987.18,11105.85,189980000
2011-09-14,11106.83,11386.78,10993.84,11246.73,192600000
2011-09-15,11247.72,11433.4,11247.49,11433.18,172080000
2011-09-16,11433.71,11532.47,11407.41,11509.09,425900000
2011-09-19,11506.82,11506.82,11255.25,11401.01,157580000
2011-09-20,11401.47,11550.22,11373.92,11408.66,157060000
2011-09-21,11408.58,11447.86,11117.28,11124.84,221860000
2011-09-22,11121.89,11122.12,10597.14,10733.83,306170000
2011-09-23,10732.77,10808.49,10638.73,10771.48,223140000
2011-09-26,10771.78,11057.49,10771.78,11043.86,225620000
2011-09-27,11045.23,11369.3,11045.23,11190.69,212700000
2011-09-28,11189.1,11317.08,10996.98,11010.9,172410000
2011-09-29,11012.79,11271.14,10965.45,11153.98,191340000
2011-09-30,11152.32,11152.39,10909.52,10913.38,213200000
2011-10-03,10912.1,10979.19,10653.34,10655.3,242870000
2011-10-04,10651.44,10825.44,10404.49,10808.71,267440000
2011-10-05,10800.47,10950.89,10738.1,10939.95,226440000
2011-10-06,10939.87,11132.6,10858.67,11123.33,190030000
2011-10-07,11123.41,11232.05,11051.13,11103.12,188080000
2011-10-10,11104.56,11433.33,11104.56,11433.18,144270000
2011-10-11,11432.8,11447.86,11365.67,11416.3,133360000
2011-10-12,11417.36,11625.3,11417.28,11518.85,188130000
2011-10-13,11518.09,11518.09,11377.82,11478.13,143990000
2011-10-14,11478.97,11646.83,11478.66,11644.49,133570000
2011-10-17,11643.35,11643.35,11378.35,11397.0,140360000
2011-10-18,11396.17,11652.74,11296.12,11577.05,201410000
2011-10-19,11577.54,11633.7,11469.17,11504.62,169580000
2011-10-20,11502.13,11581.25,11391.14,11541.78,166100000
2011-10-21,11543.22,11812.46,11542.84,11808.79,264000000
2011-10-24,11807.96,11940.75,11805.77,11913.62,161870000
2011-10-25,11912.63,11912.86,11682.52,11706.62,161450000
2011-10-26,11707.76,11891.21,11694.36,11869.04,183730000
2011-10-27,11872.07,12284.31,11872.07,12208.55,251640000
2011-10-28,12207.34,12251.92,12164.24,12231.11,163620000
2011-10-31,12229.22,12229.29,11954.41,11955.01,185790000
2011-11-01,11951.53,11951.76,11630.03,11657.96,218290000
2011-11-02,11658.49,11876.83,11658.49,11836.04,154140000
2011-11-03,11835.59,12065.93,11835.43,12044.47,158170000
2011-11-04,12043.41,12043.49,11850.31,11983.24,126150000
2011-11-07,11983.02,12074.44,11880.69,12068.39,122110000
2011-11-08,12055.52,12187.51,12002.17,12170.18,144950000
2011-11-09,12166.4,12166.4,11736.93,11780.94,180200000
2011-11-10,11780.03,11961.14,11779.88,11893.86,165250000
2011-11-11,11896.28,12179.72,11896.28,12153.68,134520000
2011-11-14,12153.0,12170.56,12027.03,12078.98,119610000
2011-11-15,12077.92,12165.11,12001.26,12096.16,14510000
2011-11-16,12084.74,12109.03,11890.57,11905.59,166220000
2011-11-17,11905.67,11948.43,11676.35,11770.73,169830000
2011-11-18,11768.98,11854.81,11755.82,11796.16,181240000
2011-11-21,11795.55,11795.7,11454.07,11547.31,170960000
2011-11-22,11542.39,11571.75,11433.97,11493.72,148570000
2011-11-23,11492.74,11492.82,11257.55,11257.55,152220000
2011-11-25,11251.88,11361.47,11231.43,11231.65,87480000
2011-11-28,11232.47,11562.1,11232.16,11523.01,204950000
2011-11-29,11523.01,11624.01,11517.04,11555.63,156950000
2011-11-30,11559.27,12045.68,11559.27,12045.68,286790000
2011-12-01,12046.21,12062.64,11974.62,12020.03,143700000
2011-12-02,12022.37,12146.68,12007.12,12019.42,150110000
2011-12-05,12021.54,12186.53,12021.46,12097.83,153830000
2011-12-06,12097.75,12215.71,12076.71,12150.13,145920000
2011-12-07,12144.41,12257.67,12060.37,12196.37,168440000
2011-12-08,12195.91,12195.91,11966.22,11997.7,165880000
2011-12-09,11996.03,12212.83,11995.51,12184.26,154250000
2011-12-12,12181.08,12181.38,11940.86,12021.39,149050000
2011-12-13,12018.66,12147.7,11904.38,11954.94,171910000
2011-12-14,11949.72,11950.02,11786.47,11823.48,161240000
2011-12-15,11825.29,11967.84,11825.22,11868.81,136930000
2011-12-16,11870.25,11968.18,11819.31,11866.39,389520000
2011-12-19,11866.54,11925.88,11735.19,11766.26,135170000
2011-12-20,11769.21,12117.13,11768.83,12103.58,165180000
2011-12-21,12103.58,12119.7,11999.44,12107.74,163250000
2011-12-22,12107.59,12182.71,12107.37,12169.65,151610000
2011-12-23,12169.88,12297.44,12169.8,12294.0,80420000
2011-12-27,12293.47,12328.47,12269.97,12291.35,95980000
2011-12-28,12288.85,12299.11,12140.17,12151.41,84010000
2011-12-29,12152.32,12293.96,12152.09,12287.04,8410000
2011-12-30,12286.28,12290.06,12213.78,12217.56,96670000
2012-01-03,12221.19,12479.65,12221.19,12397.38,152560000
2012-01-04,12392.46,12430.0,12337.25,12418.42,145130000
2012-01-05,12418.42,12435.98,12283.9,12415.7,158440000
2012-01-06,12407.45,12415.24,12332.41,12359.92,131120000
2012-01-09,12359.31,12409.08,12333.85,12392.69,122200000
2012-01-10,12394.51,12514.69,12394.51,12462.47,141230000
2012-01-11,12459.52,12462.58,12399.01,12449.45,130260000
2012-01-12,12449.91,12483.7,12385.08,12471.02,128230000
2012-01-13,12469.96,12470.12,12311.79,12422.06,161470000
2012-01-17,12423.12,12573.65,12423.12,12482.07,148670000
2012-01-18,12474.69,12582.28,12453.2,12578.95,154170000
2012-01-19,12578.19,12625.8,12563.58,12623.98,148030000
2012-01-20,12623.83,12720.48,12620.76,12720.48,255110000
2012-01-23,12720.25,12764.49,12665.83,12708.82,149860000
2012-01-24,12708.37,12708.52,12613.54,12675.75,125420000
2012-01-25,12673.63,12778.26,12580.12,12758.85,135430000
2012-01-26,12756.96,12841.95,12695.16,12734.63,130840000
2012-01-27,12733.95,12733.95,12630.72,12660.46,164410000
2012-01-30,12659.17,12659.32,12529.41,12653.72,130430000
2012-01-31,12654.78,12720.1,12567.33,12632.91,168070000
2012-02-01,12632.76,12784.62,12632.76,12716.46,143500000
2012-02-02,12716.54,12741.89,12676.05,12705.41,114360000
2012-02-03,12705.04,12869.95,12704.96,12862.23,142840000
2012-02-06,12860.72,12860.79,12793.43,12845.13,108040000
2012-02-07,12844.37,12903.71,12782.57,12878.2,116150000
2012-02-08,12865.79,12893.64,12817.69,12883.95,138250000
2012-02-09,12884.41,12924.71,12846.41,12890.46,157080000
2012-02-10,12889.55,12889.63,12743.56,12801.23,123620000
2012-02-13,12799.11,12887.93,12799.11,12874.04,112240000
2012-02-14,12871.77,12878.88,12786.93,12878.28,120050000
2012-02-15,12864.65,12899.47,12753.62,12780.95,127560000
2012-02-16,12779.81,12914.0,12779.58,12904.08,134450000
2012-02-17,12903.33,12967.92,12903.25,12949.87,234650000
2012-02-21,12949.34,13005.04,12926.11,12965.69,164780000
2012-02-22,12966.22,12977.91,12914.83,12938.67,124200000
2012-02-23,12937.08,12996.08,12882.67,12984.69,120480000
2012-02-24,12981.2,13013.82,12950.59,12982.95,89440000
2012-02-27,12981.13,13027.52,12882.59,12981.51,143530000
2012-02-28,12976.74,13021.51,12952.82,13005.12,114490000
2012-02-29,13005.42,13055.75,12929.66,12952.07,182460000
2012-03-01,12952.29,13032.67,12943.06,12980.3,139670000
2012-03-02,12980.75,12997.51,12927.77,12977.57,93900000
2012-03-05,12977.34,12977.34,12883.91,12962.81,108630000
2012-03-06,12958.65,12958.73,12734.86,12759.15,142330000
2012-03-07,12756.12,12857.73,12751.51,12837.33,175110000
2012-03-08,12835.53,12937.19,12835.53,12907.94,103530000
2012-03-09,12908.62,12968.79,12906.43,12922.02,103240000
2012-03-12,12920.58,12976.36,12919.98,12959.71,100000000
2012-03-13,12953.2,13180.4,12953.13,13177.68,163130000
2012-03-14,13177.15,13221.27,13166.25,13194.1,163610000
2012-03-15,13192.97,13253.51,13170.19,13252.76,161650000
2012-03-16,13253.51,13289.08,13231.45,13232.62,392620000
2012-03-19,13231.94,13269.71,13208.63,13239.13,147120000
2012-03-20,13238.45,13238.45,13123.38,13170.19,131660000
2012-03-21,13170.79,13190.02,13112.93,13124.62,124860000
2012-03-22,13124.4,13124.47,13017.42,13046.14,122060000
2012-03-23,13045.99,13099.91,13002.77,13080.73,129930000
2012-03-26,13082.62,13243.86,13082.39,13241.63,122080000
2012-03-27,13242.09,13264.98,13194.33,13197.73,129280000
2012-03-28,13195.39,13212.64,13069.26,13126.21,141540000
2012-03-29,13125.99,13151.57,13032.67,13145.82,136250000
2012-03-30,13147.94,13224.49,13147.78,13212.04,171190000
2012-04-02,13211.36,13297.11,13153.69,13264.49,108790000
2012-04-03,13258.96,13265.36,13131.21,13199.55,123980000
2012-04-04,13198.19,13198.19,13020.86,13074.75,125000000
2012-04-05,13067.18,13088.11,13012.46,13060.14,109530000
2012-04-09,13057.57,13057.72,12903.78,12929.59,105580000
2012-04-10,12929.44,12929.59,12710.56,12715.93,159290000
2012-04-11,12716.92,12844.82,12716.92,12805.39,125210000
2012-04-12,12806.45,12986.96,12806.3,12986.58,119780000
2012-04-13,12986.2,12986.35,12845.28,12849.59,140990000
2012-04-16,12850.88,12986.77,12850.8,12921.41,120990000
2012-04-17,12921.79,13131.36,12921.79,13115.54,115320000
2012-04-18,13114.56,13114.56,13027.49,13032.75,113520000
2012-04-19,13028.73,13080.2,12896.82,12964.1,139810000
2012-04-20,12964.48,13082.54,12964.25,13029.26,212080000
2012-04-23,13028.2,13028.2,12845.58,12927.17,139370000
2012-04-24,12927.77,13050.3,12926.49,13001.56,134110000
2012-04-25,12997.69,13105.7,12993.6,13090.72,135260000
2012-04-26,13090.11,13227.82,13075.96,13204.62,107570000
2012-04-27,13204.7,13266.68,13192.21,13228.31,110850000
2012-04-30,13228.31,13228.76,13176.01,13213.63,127870000
2012-05-01,13214.16,13338.66,13174.65,13279.32,123400000
2012-05-02,13278.11,13278.11,13192.21,13268.57,100770000
2012-05-03,13267.59,13284.09,13175.64,13206.59,102090000
2012-05-04,13204.62,13205.0,13022.34,13038.27,113790000
2012-05-07,13035.85,13049.09,12970.0,13008.53,110080000
2012-05-08,13000.73,13000.73,12810.39,12932.09,138620000
2012-05-09,12921.81,12921.81,12748.48,12835.06,147460000
2012-05-10,12831.58,12931.71,12820.3,12855.04,151650000
2012-05-11,12851.79,12918.01,12779.28,12820.6,148370000
2012-05-14,12818.49,12818.86,12661.48,12695.35,143190000
2012-05-15,12695.05,12758.43,12608.16,12632.0,156060000
2012-05-16,12617.32,12722.63,12597.34,12598.55,143130000
2012-05-17,12598.32,12611.42,12440.52,12442.49,147430000
2012-05-18,12443.02,12492.97,12336.76,12369.38,240720000
2012-05-21,12369.15,12508.11,12367.72,12504.48,142110000
2012-05-22,12505.38,12575.96,12447.33,12502.81,133650000
2012-05-23,12501.52,12508.3,12311.56,12496.15,152190000
2012-05-24,12491.91,12539.59,12419.63,12529.75,126810000
2012-05-25,12530.74,12533.12,12421.53,12454.83,93000000
2012-05-29,12454.83,12611.61,12454.6,12580.69,107510000
2012-05-30,12579.02,12579.1,12396.4,12419.86,122830000
2012-05-31,12414.41,12489.87,12316.48,12393.45,205140000
2012-06-01,12391.56,12391.63,12107.48,12118.57,162940000
2012-06-04,12119.85,12143.69,12035.09,12101.46,126440000
2012-06-05,12101.08,12147.55,12072.17,12127.95,108970000
2012-06-06,12125.0,12414.79,12125.0,12414.79,140110000
2012-06-07,12416.53,12555.26,12416.53,12460.96,131150000
2012-06-08,12460.81,12554.2,12398.44,12554.2,111810000
2012-06-11,12553.81,12650.47,12398.48,12411.23,121060000
2012-06-12,12412.07,12577.02,12411.91,12573.8,111360000
2012-06-13,12566.38,12598.25,12453.69,12496.38,125780000
2012-06-14,12497.89,12698.68,12497.66,12651.91,128640000
2012-06-15,12652.21,12774.7,12651.38,12767.17,284290000
2012-06-18,12767.02,12781.93,12696.18,12741.82,111280000
2012-06-19,12744.62,12898.94,12744.47,12837.33,125180000
2012-06-20,12837.1,12877.18,12744.92,12824.39,119110000
2012-06-21,12823.1,12857.39,12561.46,12573.57,146750000
2012-06-22,12574.82,12674.08,12574.67,12640.78,209990000
2012-06-25,12639.8,12639.87,12458.01,12502.66,134090000
2012-06-26,12503.57,12576.41,12452.03,12534.67,109270000
2012-06-27,12532.93,12646.87,12532.71,12627.01,97950000
2012-06-28,12626.25,12626.25,12450.17,12602.26,125870000
